# theta1,theta2 in radians, 100 Hz
-1.2004303812,1.2872712175
-1.2037650312,1.2910021175
-1.2070996812,1.2947330175
-1.2104343312,1.2984639175
-1.2137689812,1.3021948175
-1.2171036312,1.3059257175
-1.2204382812,1.3096566175
-1.2237729312,1.3133875175
-1.2271075812,1.3171184175
-1.2306138444,1.3214385228
-1.2341201075,1.3257586280
-1.2376263707,1.3300787333
-1.2411326338,1.3343988386
-1.2446388970,1.3387189438
-1.2481451601,1.3430390491
-1.2516514233,1.3473591544
-1.2551576865,1.3516792596
-1.2586639496,1.3559993649
-1.2621702128,1.3603194702
-1.2656764759,1.3646395754
-1.2691827391,1.3689596807
-1.2726890022,1.3732797859
-1.2761952654,1.3775998912
-1.2797015286,1.3819199965
-1.2832077917,1.3862401017
-1.2867140549,1.3905602070
-1.2902203180,1.3948803123
-1.2937265812,1.3992004175
-1.2973295286,1.4040073123
-1.3009324759,1.4088142070
-1.3045354233,1.4136211017
-1.3081383707,1.4184279965
-1.3117413180,1.4232348912
-1.3153442654,1.4280417859
-1.3189472128,1.4328486807
-1.3225501601,1.4376555754
-1.3261531075,1.4424624702
-1.3297560549,1.4472693649
-1.3333590022,1.4520762596
-1.3369619496,1.4568831544
-1.3405648970,1.4616900491
-1.3441678444,1.4664969438
-1.3477707917,1.4713038386
-1.3513737391,1.4761107333
-1.3549766865,1.4809176280
-1.3585796338,1.4857245228
-1.3621825812,1.4905314175
-1.3656156865,1.4953132070
-1.3690487917,1.5000949965
-1.3724818970,1.5048767859
-1.3759150022,1.5096585754
-1.3793481075,1.5144403649
-1.3827812128,1.5192221544
-1.3862143180,1.5240039438
-1.3896474233,1.5287857333
-1.3930805286,1.5335675228
-1.3965136338,1.5383493123
-1.3999467391,1.5431311017
-1.4033798444,1.5479128912
-1.4068129496,1.5526946807
-1.4102460549,1.5574764702
-1.4136791601,1.5622582596
-1.4171122654,1.5670400491
-1.4205453707,1.5718218386
-1.4239784759,1.5766036280
-1.4274115812,1.5813854175
-1.4305461601,1.5864332070
-1.4336807391,1.5914809965
-1.4368153180,1.5965287859
-1.4399498970,1.6015765754
-1.4430844759,1.6066243649
-1.4462190549,1.6116721544
-1.4493536338,1.6167199438
-1.4524882128,1.6217677333
-1.4556227917,1.6268155228
-1.4587573707,1.6318633123
-1.4618919496,1.6369111017
-1.4650265286,1.6419588912
-1.4681611075,1.6470066807
-1.4712956865,1.6520544702
-1.4744302654,1.6571022596
-1.4775648444,1.6621500491
-1.4806994233,1.6671978386
-1.4838340022,1.6722456280
-1.4869685812,1.6772934175
-1.4899687917,1.6828028386
-1.4929690022,1.6883122596
-1.4959692128,1.6938216807
-1.4989694233,1.6993311017
-1.5019696338,1.7048405228
-1.5049698444,1.7103499438
-1.5079700549,1.7158593649
-1.5109702654,1.7213687859
-1.5139704759,1.7268782070
-1.5169706865,1.7323876280
-1.5199708970,1.7378970491
-1.5229711075,1.7434064702
-1.5259713180,1.7489158912
-1.5289715286,1.7544253123
-1.5319717391,1.7599347333
-1.5349719496,1.7654441544
-1.5379721601,1.7709535754
-1.5409723707,1.7764629965
-1.5439725812,1.7819724175
-1.5465234812,1.7872824675
-1.5490743812,1.7925925175
-1.5516252812,1.7979025675
-1.5541761812,1.8032126175
-1.5567270812,1.8085226675
-1.5592779812,1.8138327175
-1.5618288812,1.8191427675
-1.5643797812,1.8244528175
-1.5669306812,1.8297628675
-1.5694815812,1.8350729175
-1.5720324812,1.8403829675
-1.5745833812,1.8456930175
-1.5771342812,1.8510030675
-1.5796851812,1.8563131175
-1.5822360812,1.8616231675
-1.5847869812,1.8669332175
-1.5873378812,1.8722432675
-1.5898887812,1.8775533175
-1.5924396812,1.8828633675
-1.5949905812,1.8881734175
-1.5969479496,1.8936921017
-1.5989053180,1.8992107859
-1.6008626865,1.9047294702
-1.6028200549,1.9102481544
-1.6047774233,1.9157668386
-1.6067347917,1.9212855228
-1.6086921601,1.9268042070
-1.6106495286,1.9323228912
-1.6126068970,1.9378415754
-1.6145642654,1.9433602596
-1.6165216338,1.9488789438
-1.6184790022,1.9543976280
-1.6204363707,1.9599163123
-1.6223937391,1.9654349965
-1.6243511075,1.9709536807
-1.6263084759,1.9764723649
-1.6282658444,1.9819910491
-1.6302232128,1.9875097333
-1.6321805812,1.9930284175
-1.6327221075,1.9985149438
-1.6332636338,2.0040014702
-1.6338051601,2.0094879965
-1.6343466865,2.0149745228
-1.6348882128,2.0204610491
-1.6354297391,2.0259475754
-1.6359712654,2.0314341017
-1.6365127917,2.0369206280
-1.6370543180,2.0424071544
-1.6375958444,2.0478936807
-1.6381373707,2.0533802070
-1.6386788970,2.0588667333
-1.6392204233,2.0643532596
-1.6397619496,2.0698397859
-1.6403034759,2.0753263123
-1.6408450022,2.0808128386
-1.6413865286,2.0862993649
-1.6419280549,2.0917858912
-1.6424695812,2.0972724175
-1.6424695812,2.1020959175
-1.6424695812,2.1069194175
-1.6424695812,2.1117429175
-1.6424695812,2.1165664175
-1.6424695812,2.1213899175
-1.6424695812,2.1262134175
-1.6424695812,2.1310369175
-1.6424695812,2.1358604175
-1.6424695812,2.1406839175
-1.6424695812,2.1455074175
-1.6424695812,2.1503309175
-1.6424695812,2.1551544175
-1.6424695812,2.1599779175
-1.6424695812,2.1648014175
-1.6424695812,2.1696249175
-1.6424695812,2.1744484175
-1.6424695812,2.1792719175
-1.6424695812,2.1840954175
-1.6424695812,2.1889189175
-1.6424695812,2.1937424175
-1.6424677917,2.1981818912
-1.6424660022,2.2026213649
-1.6424642128,2.2070608386
-1.6424624233,2.2115003123
-1.6424606338,2.2159397859
-1.6424588444,2.2203792596
-1.6424570549,2.2248187333
-1.6424552654,2.2292582070
-1.6424534759,2.2336976807
-1.6424516865,2.2381371544
-1.6424498970,2.2425766280
-1.6424481075,2.2470161017
-1.6424463180,2.2514555754
-1.6424445286,2.2558950491
-1.6424427391,2.2603345228
-1.6424409496,2.2647739965
-1.6424391601,2.2692134702
-1.6424373707,2.2736529438
-1.6424355812,2.2780924175
-1.6424112128,2.2812577859
-1.6423868444,2.2844231544
-1.6423624759,2.2875885228
-1.6423381075,2.2907538912
-1.6423137391,2.2939192596
-1.6422893707,2.2970846280
-1.6422650022,2.3002499965
-1.6422406338,2.3034153649
-1.6422162654,2.3065807333
-1.6421918970,2.3097461017
-1.6421675286,2.3129114702
-1.6421431601,2.3160768386
-1.6421187917,2.3192422070
-1.6420944233,2.3224075754
-1.6420700549,2.3255729438
-1.6420456865,2.3287383123
-1.6420213180,2.3319036807
-1.6419969496,2.3350690491
-1.6419725812,2.3382344175
-1.6415098312,2.3397975175
-1.6410470812,2.3413606175
